student_id,student_name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,programming_languages,frameworks,verified_certifications,python_skill,java_skill,sql_skill,react_skill,aws_skill,dsa_skill,certifications_count,projects_count,project_complexity,open_source_contributions,internships_count,aptitude_score,quantitative_aptitude_score,logical_aptitude_score,coding_score,communication_score,verbal_fluency_score,interview_score,presentation_score,hackathons_participated,leadership_roles,tech_society_participation,target_role,placement_probability,placement_status,missing_skills,recommended_courses,roadmap_weeks,placement_outcome
STU0080,Karthik Verma,CSE,8,6.89,68.1,64.1,2,Python|Java,Git,Python Certificate,1,1,2,0,0,0,1,3,2,7,1,55,54,51,46,79,73,67,76,0,0,1,QA Engineer,24.4,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0081,Anushka Singh,ECE,7,6.96,71.7,71.5,1,Python|Java,Git,Python Certificate,1,1,1,0,0,0,1,2,2,6,1,57,59,61,49,80,75,69,76,0,1,1,Data Analyst,22.1,Needs Training,Python|SQL|Statistics|Power BI,Python for Data Analysis|SQL & Database Fundamentals|Statistics for Data Analysis|Microsoft Power BI Data Analyst,10,Not Placed
STU0082,Vedant Patel,IT,5,8.69,90.0,89.3,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,2,2,2,3,0,2,4,3,3,10,0,77,79,80,74,88,86,88,84,2,0,2,Full Stack Developer,85.5,Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0083,Zoya Das,AI&DS,7,8.02,77.4,67.9,0,Python|Java,React|Pandas,,2,1,2,2,0,1,0,2,3,7,0,61,66,61,54,82,77,73,81,0,0,0,Data Analyst,60.0,Near Ready,Statistics|Power BI,Statistics for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
STU0084,Utkarsh Gupta,CSE,8,7.63,76.1,53.9,0,Java,React,Python Certificate,0,1,1,2,1,1,1,1,2,6,1,60,64,57,53,81,78,72,83,1,0,0,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0085,Nishant Rao,AI&DS,8,6.64,68.7,69.5,1,Java|C++,Spring Boot,,0,2,1,0,1,2,0,5,3,9,0,53,53,52,44,79,72,66,76,0,0,0,Full Stack Developer,10.8,Needs Training,React|MongoDB,Meta Front-End Development|MongoDB Developer Path,6,Not Placed
STU0086,Utkarsh Chowdhury,AI&DS,7,8.39,83.2,71.5,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate,2,2,2,1,1,2,1,4,3,9,1,70,72,74,65,85,83,81,81,1,1,1,QA Engineer,80.0,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0087,Sanjay Iyer,IT,7,9.05,93.9,81.5,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate,3,3,2,2,2,3,3,2,3,9,0,89,91,90,90,94,91,100,90,8,2,4,QA Engineer,94.5,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0088,Siddharth Chawla,IT,6,6.63,71.7,50.0,1,Python|Java,React,,1,1,2,2,0,0,0,0,2,4,0,52,55,49,43,78,72,64,71,0,0,0,QA Engineer,18.2,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0089,Aarav Saxena,EEE,8,8.43,75.7,80.1,1,Python,Pandas,Python Certificate,2,0,2,0,0,1,1,1,3,6,2,65,66,65,59,83,79,77,82,0,0,1,Data Analyst,60.0,Near Ready,Statistics|Power BI,Statistics for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
STU0090,Deepak Kumar,AI&DS,6,8.8,88.4,88.5,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,2,3,3,2,3,6,1,2,8,3,82,82,85,80,90,88,93,91,1,3,2,Data Analyst,95.4,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0091,Zoya Dutta,CSE,8,7.0,72.4,72.9,0,Python|Java,React|Pandas,Python Certificate,2,1,3,2,1,0,1,2,2,6,2,64,66,61,57,83,86,76,80,1,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0092,Shreya Jain,IT,7,7.63,81.4,87.4,0,Python|Java,React|Spring Boot,Python Certificate|SQL Certificate,1,2,3,2,0,1,2,3,3,9,3,70,71,71,65,86,87,82,84,2,2,1,Data Analyst,80.0,Ready,Python|Statistics,Python for Data Analysis|Statistics for Data Analysis,6,Placed
STU0093,Kavya Jain,ECE,7,5.89,65.4,69.3,1,Python,React,Python Certificate,0,0,1,1,0,0,1,0,2,3,0,52,54,48,43,78,75,64,72,0,0,0,QA Engineer,9.2,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0094,Vikas Mehta,IT,7,7.54,75.9,88.6,0,Python|Java|C++,React|Spring Boot|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,1,2,3,2,2,2,4,6,3,11,0,70,74,64,65,85,81,81,82,1,0,1,Full Stack Developer,60.0,Near Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0095,Anushka Joshi,ECE,6,7.13,77.8,65.0,0,Python|Java,Git,Python Certificate,1,1,1,0,1,1,1,1,2,5,0,62,65,59,56,82,79,74,75,1,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0096,Priya Patel,AI&DS,6,7.78,86.9,83.7,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,1,1,2,2,2,2,9,2,77,79,77,73,88,83,88,85,0,1,1,QA Engineer,80.0,Ready,Automation Testing,Mastering Test Automation & Frameworks,4,Placed
STU0097,Rohan Sharma,AI&DS,6,8.7,91.4,76.0,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,2,3,3,1,2,3,2,3,9,2,79,81,75,76,89,84,90,88,3,1,2,Data Analyst,89.9,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0098,Deepak Dutta,AI&DS,6,10.0,96.6,96.9,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,3,3,3,3,3,5,5,4,14,2,96,99,98,97,96,93,100,94,4,2,3,Full Stack Developer,98.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0099,Deepak Iyer,CSE,7,7.63,84.7,78.7,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate,2,2,2,1,1,2,1,3,3,9,3,72,74,71,67,86,88,83,85,1,1,1,Data Analyst,80.0,Ready,Statistics|Power BI,Statistics for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
STU0100,Sameer Jain,CSE,6,8.59,83.4,81.7,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,2,2,3,1,1,2,4,2,3,7,1,69,70,70,63,85,83,80,85,1,1,1,Data Analyst,80.0,Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0101,Dev Agarwal,CSE,5,7.95,81.8,77.0,0,Python|Java|C++,React|Pandas,Python Certificate,2,1,2,2,1,2,1,0,2,5,1,67,68,67,62,84,78,79,83,3,1,2,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0102,Ankit Chawla,IT,8,7.66,71.0,75.6,1,Python|Java|C++,Git,,1,1,2,0,1,2,0,4,4,9,0,60,62,53,53,82,79,73,79,0,2,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0103,Vedant Joshi,AI&DS,8,7.51,81.5,82.3,0,Python|Java|C++,React|Pandas,Python Certificate,2,1,2,2,1,2,1,3,2,9,0,69,72,63,64,85,81,81,80,2,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0104,Vedant Agarwal,AI&DS,8,7.63,77.5,85.3,1,Python|Java,React|Spring Boot,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,1,2,2,1,1,1,4,1,2,7,0,61,62,64,54,82,83,73,75,1,1,1,QA Engineer,60.0,Near Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0105,Utkarsh Reddy,EEE,8,7.12,79.4,74.6,0,Python,React,Python Certificate,1,0,1,1,1,1,1,2,2,6,1,67,67,67,61,84,75,79,85,2,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0106,Bhavya Shah,CSE,6,9.26,78.1,81.2,0,Python|Java|C++,React|Spring Boot|Pandas,,2,3,2,3,1,2,0,7,4,15,3,81,82,80,78,90,89,92,87,2,0,1,Full Stack Developer,92.5,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0107,Karthik Patel,AI&DS,6,6.58,70.8,67.4,0,Python|Java,React,Python Certificate,1,1,0,1,1,0,1,1,2,5,0,53,53,52,43,78,75,65,72,0,0,0,QA Engineer,25.8,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0108,Shreya Jain,ECE,7,8.92,98.2,80.4,0,Python|Java,React,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,1,1,2,1,1,1,4,4,3,10,3,78,81,76,76,89,92,90,90,2,2,2,QA Engineer,90.4,Ready,Java,Java for Test Automation,4,Placed
STU0109,Sanjay Kapoor,CSE,7,8.23,86.7,95.7,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,,3,2,3,2,2,2,0,5,4,12,2,81,82,83,78,90,84,92,86,2,1,2,Data Analyst,93.4,Ready,Power BI,Microsoft Power BI Data Analyst,4,Placed
STU0110,Aarav Kulkarni,CSE,6,6.93,73.4,72.2,0,Python|Java,React|AWS,Python Certificate,1,1,1,1,2,1,1,1,2,5,1,63,66,60,57,83,79,75,81,2,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0111,Manish Mishra,CSE,8,5.68,62.9,52.5,0,Python,Git,,1,0,0,0,0,0,0,0,1,3,0,40,40,42,40,73,66,52,64,0,0,1,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0112,Aditi Kumar,CSE,6,6.42,74.7,66.7,1,Python|Java|C++,React,,1,1,1,1,1,2,0,2,3,6,0,57,62,54,49,80,73,69,75,0,1,1,QA Engineer,25.5,Needs Training,Java|Selenium|API Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing,8,Not Placed
STU0113,Nikhil Dutta,EEE,6,9.03,94.3,91.0,0,Python|Java|C++,React|Spring Boot|AWS,,1,2,2,1,2,3,0,4,4,11,3,80,81,77,78,90,90,92,88,4,1,2,Full Stack Developer,92.1,Ready,React,Meta Front-End Development,4,Placed
STU0114,Kunal Nair,ECE,7,6.79,71.5,73.8,0,Python|Java,Git,Python Certificate,1,1,1,0,1,1,1,2,2,6,0,64,65,65,58,83,74,76,81,0,0,0,Data Analyst,23.2,Needs Training,Python|SQL|Statistics|Power BI,Python for Data Analysis|SQL & Database Fundamentals|Statistics for Data Analysis|Microsoft Power BI Data Analyst,10,Not Placed
STU0115,Akash Nair,IT,7,6.92,73.7,62.2,2,Python|Java,Pandas,Python Certificate,2,1,1,0,0,1,1,0,2,4,0,53,55,52,44,78,72,65,71,0,1,1,QA Engineer,12.5,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0116,Sneha Gupta,EEE,7,6.38,76.9,80.4,0,Python,Git,Python Certificate,0,0,1,0,1,0,1,0,1,4,0,59,62,54,51,81,73,71,75,1,0,0,QA Engineer,13.7,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0117,Anish Yadav,ECE,5,8.62,84.0,77.4,0,Python|Java|C++,React|Pandas,Python Certificate,2,1,1,1,1,2,1,4,3,9,3,75,78,74,71,88,90,87,84,3,3,3,QA Engineer,84.4,Ready,Java,Java for Test Automation,4,Placed
STU0118,Sahil Shetty,CSE,8,8.36,84.1,80.1,0,Python|Java|C++,React|Spring Boot,Python Certificate|SQL Certificate,1,2,2,1,1,2,2,2,2,9,0,71,74,66,67,86,82,83,82,4,1,1,QA Engineer,71.4,Near Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0119,Ananya Jain,EEE,6,6.91,81.2,76.8,1,Python|Java,React,Python Certificate,1,1,1,1,1,0,1,1,2,6,1,62,65,66,55,82,77,74,76,0,2,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0120,Shreya Jain,AI&DS,5,7.42,79.4,61.9,0,Python|Java,React|Pandas,Python Certificate,2,1,2,1,1,1,1,4,3,8,0,60,65,58,53,81,78,72,74,1,0,1,Full Stack Developer,60.0,Near Ready,React|Java|DSA,Meta Front-End Development|Java Programming & Spring Boot|Data Structures & Algorithms,8,Placed
STU0121,Arjun Singh,ECE,8,7.24,69.2,74.4,0,Python,React,Python Certificate,1,0,1,1,0,0,1,1,1,4,1,60,62,58,53,81,76,72,80,1,1,0,QA Engineer,26.8,Needs Training,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Not Placed
STU0122,Yash Mishra,EEE,8,6.31,74.7,60.4,0,Java,React,,0,1,0,1,0,0,0,1,2,4,1,54,55,55,45,79,71,66,74,0,0,0,QA Engineer,20.5,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0123,Siddharth Patel,AI&DS,8,8.61,90.6,94.5,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,3,3,3,3,2,3,5,8,4,16,2,84,82,86,83,91,90,95,94,9,0,3,Full Stack Developer,97.8,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0124,Karan Agarwal,CSE,8,6.2,75.8,66.3,0,Python|Java,React|Pandas,,2,1,2,1,1,0,0,4,3,8,0,61,62,60,54,82,80,73,77,0,1,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0125,Utkarsh Das,CSE,7,8.89,88.1,90.1,0,Python|Java|C++,React|Pandas|AWS,Python Certificate,3,1,2,1,2,2,1,4,4,10,0,79,78,78,77,89,85,91,90,0,2,1,DevOps Engineer,80.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0126,Gaurav Kapoor,AI&DS,7,8.24,89.4,95.3,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,2,3,2,1,2,2,1,1,2,9,1,83,81,83,81,91,87,94,92,1,1,2,QA Engineer,90.2,Ready,Automation Testing,Mastering Test Automation & Frameworks,4,Placed
STU0127,Shreya Jain,ECE,5,8.55,91.9,89.2,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,1,1,0,1,2,2,2,8,3,77,77,76,74,88,83,88,86,2,1,1,QA Engineer,80.0,Ready,Java|Automation Testing,Java for Test Automation|Mastering Test Automation & Frameworks,6,Placed
STU0128,Deepak Thakur,ECE,7,6.94,74.1,72.6,0,Java,React,,0,1,1,1,0,0,0,5,3,9,0,60,62,54,52,81,74,72,77,0,1,0,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0129,Divya Thakur,CSE,6,8.24,75.6,77.2,0,Python|Java|C++,React|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate,2,1,2,1,2,2,3,0,2,5,0,70,68,70,65,85,79,81,80,2,2,1,Data Analyst,60.0,Near Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0130,Kunal Rao,AI&DS,6,7.32,75.8,71.3,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate,3,2,2,1,1,2,1,3,3,8,1,64,65,66,58,83,82,76,80,4,0,1,Data Analyst,60.0,Near Ready,Statistics|Power BI,Statistics for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
STU0131,Yash Pandey,AI&DS,7,6.43,71.7,75.7,2,Python|Java,React,,1,1,1,1,1,0,0,0,2,4,0,54,55,52,45,79,81,66,70,1,0,0,QA Engineer,12.4,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0132,Nikhil Chowdhury,CSE,7,8.19,86.7,73.7,1,Python|Java|C++,React,Python Certificate|SQL Certificate,1,1,2,1,1,2,2,3,3,8,2,69,71,70,63,85,86,80,84,3,0,1,Data Analyst,60.0,Near Ready,Python|Statistics,Python for Data Analysis|Statistics for Data Analysis,6,Placed
STU0133,Sanjay Chowdhury,CSE,5,6.49,71.6,58.2,0,Python,Git,,1,0,1,0,0,1,0,0,1,4,0,51,55,50,41,77,75,63,73,0,1,1,QA Engineer,12.7,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0134,Anushka Nair,AI&DS,6,8.85,83.2,89.7,0,Python|Java|C++,React|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,1,2,2,2,2,5,5,4,11,2,79,80,79,76,89,88,90,88,5,0,2,Full Stack Developer,94.7,Ready,Java,Java Programming & Spring Boot,4,Placed
STU0135,Harsh Gupta,EEE,7,7.27,86.7,66.0,3,Python,React,Python Certificate|SQL Certificate,0,0,1,1,1,0,2,1,2,6,0,59,59,60,52,81,79,71,76,1,1,1,QA Engineer,24.4,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0136,Meera Sharma,AI&DS,5,6.93,80.9,71.1,1,Python|Java,React|Pandas,,2,1,2,2,1,0,0,2,2,7,0,67,70,65,62,84,81,79,81,0,1,1,DevOps Engineer,18.9,Needs Training,AWS|Docker|Kubernetes,AWS Cloud Practitioner|Docker & Kubernetes Bootcamp|Kubernetes for DevOps,8,Not Placed
STU0137,Tanvi Bhat,AI&DS,8,8.16,86.6,68.9,0,Python|Java,React|Spring Boot|Pandas,,2,2,2,2,1,1,0,4,3,10,3,68,71,66,63,85,86,80,80,0,1,2,QA Engineer,80.0,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0138,Harsh Deshmukh,IT,7,7.55,75.2,69.8,0,Python,React,Python Certificate|SQL Certificate|Cloud Certificate,1,0,1,1,1,1,3,3,3,7,0,62,63,56,55,82,78,74,77,2,1,1,Full Stack Developer,21.4,Needs Training,React|Java|DSA|NodeJS|MongoDB,Meta Front-End Development|Java Programming & Spring Boot|Data Structures & Algorithms|Node.js Backend Development|MongoDB Developer Path,12,Not Placed
STU0139,Harsh Sharma,AI&DS,7,7.58,85.4,79.8,0,Python,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,0,2,2,1,1,3,0,2,5,1,72,72,72,67,86,82,83,88,2,0,1,Data Analyst,71.2,Near Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0140,Ananya Thakur,Mechanical,7,6.9,78.4,72.2,0,Python|Java,React,Python Certificate|SQL Certificate|Cloud Certificate,1,1,1,1,0,0,3,5,3,10,2,59,59,58,51,81,75,71,78,1,0,1,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing,8,Placed
STU0141,Vedant Verma,Mechanical,8,8.35,91.1,88.5,0,Python|Java,React|Spring Boot,Python Certificate,1,2,2,1,0,1,1,5,4,11,3,75,78,77,72,88,84,87,92,0,1,0,QA Engineer,89.5,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0142,Harsh Gupta,CSE,6,6.09,72.5,66.0,0,Python|Java,Git,Python Certificate,1,1,1,0,0,1,1,0,1,4,0,49,50,45,40,77,70,61,71,0,0,0,QA Engineer,6.1,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0143,Aditya Chawla,AI&DS,7,7.79,83.4,75.0,0,Python|Java|C++,React,Python Certificate|SQL Certificate,1,1,2,1,1,2,2,2,2,6,3,66,69,63,60,84,82,78,82,1,2,2,Full Stack Developer,60.0,Near Ready,React|Java|NodeJS|MongoDB,Meta Front-End Development|Java Programming & Spring Boot|Node.js Backend Development|MongoDB Developer Path,10,Placed
STU0144,Meera Gupta,AI&DS,7,10.0,91.9,91.3,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,,3,2,3,3,2,3,0,2,3,10,1,88,92,86,88,93,93,99,98,2,1,2,Data Analyst,96.0,Ready,Power BI,Microsoft Power BI Data Analyst,4,Placed
STU0145,Sameer Nair,CSE,6,7.04,67.1,69.1,1,Python,React|Pandas,,2,0,0,1,0,0,0,1,2,4,0,53,54,55,44,78,74,65,78,0,0,0,QA Engineer,24.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0146,Kavya Saxena,CSE,8,6.17,74.2,76.5,2,Java,React,Python Certificate|SQL Certificate,0,1,1,1,1,1,2,0,2,4,1,57,59,56,48,80,75,69,76,0,1,1,QA Engineer,23.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0147,Sahil Reddy,IT,7,8.32,86.8,80.4,0,Python|Java,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,3,2,3,2,1,1,2,2,3,8,1,71,71,72,66,86,83,83,85,1,0,1,QA Engineer,80.0,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0148,Shreya Singh,AI&DS,7,8.34,78.3,73.8,0,Python|Java|C++,React|Spring Boot,Python Certificate,1,2,2,1,1,2,1,5,4,11,1,67,70,68,61,84,82,79,83,1,0,1,QA Engineer,80.0,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0149,Deepak Kapoor,CSE,8,8.04,86.1,72.2,0,Python|Java,React|Spring Boot|Pandas|AWS,,2,2,2,1,2,1,0,2,3,8,1,69,71,76,64,85,85,81,82,0,0,1,Data Analyst,60.0,Near Ready,Statistics|Power BI,Statistics for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
STU0150,Sneha Deshmukh,CSE,8,8.53,89.2,70.7,0,Python|Java|C++,React|Pandas,Python Certificate,2,1,1,2,1,2,1,2,2,8,1,71,69,74,66,86,87,82,81,2,1,2,Full Stack Developer,62.6,Near Ready,Java|NodeJS|MongoDB,Java Programming & Spring Boot|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0151,Riya Nair,EEE,7,9.14,78.5,84.7,0,Java,React,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,0,1,1,2,1,1,4,6,4,12,0,72,71,72,68,86,82,84,82,1,2,2,Full Stack Developer,80.0,Ready,Java|DSA|MongoDB,Java Programming & Spring Boot|Data Structures & Algorithms|MongoDB Developer Path,8,Placed
STU0152,Riya Pillai,CSE,8,9.12,82.7,88.5,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,1,1,2,2,8,5,16,0,78,81,74,75,89,88,90,86,1,2,1,QA Engineer,88.2,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0153,Pranav Reddy,CSE,7,8.03,80.6,82.2,0,Python|Java,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,2,2,2,1,1,5,5,3,12,0,70,69,69,65,85,82,81,84,2,1,1,Full Stack Developer,60.0,Near Ready,DSA,Data Structures & Algorithms,4,Placed
STU0154,Ankit Kumar,AI&DS,7,7.78,77.6,72.1,1,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate,2,1,1,1,1,2,2,4,3,9,0,62,66,63,55,82,82,74,75,2,0,0,Full Stack Developer,60.0,Near Ready,React|Java|MongoDB,Meta Front-End Development|Java Programming & Spring Boot|MongoDB Developer Path,8,Placed
